Country Name,Country Code,Series Name,Series Code,2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Eswatini,SWZ,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,42.3809509277344,40.9523811340332,39.0476188659668,38.0952377319336,42.4528312683105
Eswatini,SWZ,Government Effectiveness: Standard Error,GE.STD.ERR,0.234587639570236,0.245334640145302,0.265618830919266,0.257541805505753,0.2500921189785
Eswatini,SWZ,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.377810627222061,-0.274407118558884,-0.0405771993100643,-0.346043050289154,-0.249723330140114
Eswatini,SWZ,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,5,4,4,4,4
Eswatini,SWZ,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,33.0188674926758,37.2641525268555,46.698112487793,33.9622650146484,38.2075462341309
Eswatini,SWZ,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,19.3396224975586,22.6415100097656,30.6603775024414,19.3396224975586,22.1698112487793
Eswatini,SWZ,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,46.2264137268066,52.8301887512207,57.5471687316895,49.0566024780273,51.886791229248
Eswatini,SWZ,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.23016220331192,0.250075668096542,0.247393816709518,0.248921230435371,0.248592063784599
Eswatini,SWZ,Regulatory Quality: Estimate,RQ.EST,-0.506258010864258,-0.531037092208862,-0.492181956768036,-0.602753639221191,-0.718993604183197
Eswatini,SWZ,Regulatory Quality: Number of Sources,RQ.NO.SRC,5,5,4,5,5
Eswatini,SWZ,Regulatory Quality: Percentile Rank,RQ.PER.RNK,33.3333320617676,32.8571434020996,34.2857131958008,31.4285717010498,23.5849056243896
Eswatini,SWZ,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,14.7619047164917,14.7619047164917,14.7619047164917,13.3333330154419,13.6792449951172
Eswatini,SWZ,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,48.5714302062988,48.5714302062988,49.523811340332,45.7142868041992,40.5660362243652
Eswatini,SWZ,Regulatory Quality: Standard Error,RQ.STD.ERR,0.249252244830132,0.248385548591614,0.268278986215591,0.242151200771332,0.245696008205414
Eswatini,SWZ,Rule of Law: Estimate,RL.EST,-0.276786595582962,-0.479818254709244,-0.501701951026917,-0.575594961643219,-0.602303206920624
Ethiopia,ETH,Control of Corruption: Estimate,CC.EST,-0.504966139793396,-0.435477554798126,-0.390404462814331,-0.422970861196518,-0.44087877869606
Ethiopia,ETH,Control of Corruption: Number of Sources,CC.NO.SRC,13,14,12,12,12
Ethiopia,ETH,Control of Corruption: Percentile Rank,CC.PER.RNK,36.6666679382324,38.0952377319336,40.476188659668,37.6190490722656,36.7924537658691
Ethiopia,ETH,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,26.1904754638672,28.0952377319336,28.5714282989502,27.619047164917,25.4716987609863
Ethiopia,ETH,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,44.2857131958008,48.5714302062988,48.0952377319336,48.5714302062988,48.113208770752
Ethiopia,ETH,Control of Corruption: Standard Error,CC.STD.ERR,0.128238320350647,0.134304463863373,0.141358926892281,0.151590511202812,0.151262044906616
Ethiopia,ETH,Government Effectiveness: Estimate,GE.EST,-0.666772186756134,-0.661525189876556,-0.589063823223114,-0.648736000061035,-0.745265185832977
Ethiopia,ETH,Government Effectiveness: Number of Sources,GE.NO.SRC,11,12,10,10,10
Ethiopia,ETH,Government Effectiveness: Percentile Rank,GE.PER.RNK,26.6666660308838,27.619047164917,30.4761905670166,29.0476188659668,24.056604385376
Ethiopia,ETH,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,16.1904754638672,15.2380952835083,17.1428565979004,13.8095235824585,12.2641506195068
Ethiopia,ETH,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,38.5714302062988,37.6190490722656,43.3333320617676,38.5714302062988,34.9056587219238
Ethiopia,ETH,Government Effectiveness: Standard Error,GE.STD.ERR,0.16996905207634,0.180285081267357,0.205584734678268,0.209610164165497,0.210689440369606
Ethiopia,ETH,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.27457964420319,-1.30372190475464,-1.75365614891052,-2.18371319770813,-2.03806757926941
Ethiopia,ETH,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,8,7,6,6,6
Ethiopia,ETH,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,10.8490562438965,11.3207550048828,6.13207530975342,3.77358484268188,4.71698093414307
Ethiopia,ETH,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,6.60377359390259,6.13207530975342,3.77358484268188,0.943396210670471,2.35849046707153
Ethiopia,ETH,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,14.6226415634155,16.0377349853516,10.3773584365845,5.66037750244141,8.01886749267578
Ethiopia,ETH,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.212307974696159,0.229520440101624,0.232469826936722,0.234690770506859,0.233039766550064
Ethiopia,ETH,Regulatory Quality: Estimate,RQ.EST,-0.984722435474396,-0.910632014274597,-0.975501298904419,-0.941965937614441,-0.94841742515564
Ethiopia,ETH,Regulatory Quality: Number of Sources,RQ.NO.SRC,11,11,9,9,9
Ethiopia,ETH,Regulatory Quality: Percentile Rank,RQ.PER.RNK,13.8095235824585,16.1904754638672,14.2857141494751,16.1904754638672,16.9811325073242
Ethiopia,ETH,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,8.5714282989502,9.5238094329834,10.4761905670166,9.5238094329834,9.90566062927246
Ethiopia,ETH,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,25.238094329834,28.0952377319336,25.7142848968506,26.6666660308838,26.4150943756104
Ethiopia,ETH,Regulatory Quality: Standard Error,RQ.STD.ERR,0.16027595102787,0.159450322389603,0.170945569872856,0.164395838975906,0.174772426486015
Ethiopia,ETH,Rule of Law: Estimate,RL.EST,-0.445004612207413,-0.48414608836174,-0.405230104923248,-0.62435907125473,-0.623456954956055
Fiji,FJI,Control of Corruption: Estimate,CC.EST,0.699863374233246,0.688096284866333,0.61318838596344,0.443210333585739,0.388570487499237
Fiji,FJI,Control of Corruption: Number of Sources,CC.NO.SRC,2,2,3,4,5
Fiji,FJI,Control of Corruption: Percentile Rank,CC.PER.RNK,75.7142868041992,74.7619018554688,71.9047622680664,65.7142868041992,64.6226425170898
Fiji,FJI,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,59.523811340332,59.0476188659668,59.523811340332,54.2857131958008,51.4150924682617
Fiji,FJI,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,87.1428604125977,88.0952377319336,81.9047622680664,80.476188659668,79.2452850341797
Fiji,FJI,Control of Corruption: Standard Error,CC.STD.ERR,0.327886164188385,0.326451301574707,0.261285066604614,0.28137943148613,0.290792316198349
Fiji,FJI,Government Effectiveness: Estimate,GE.EST,0.774844706058502,0.76248824596405,0.589688062667847,0.654334425926209,0.591782867908478
Fiji,FJI,Government Effectiveness: Number of Sources,GE.NO.SRC,1,1,2,2,3
Fiji,FJI,Government Effectiveness: Percentile Rank,GE.PER.RNK,75.7142868041992,75.2380981445313,70.9523773193359,72.8571395874023,71.2264175415039
Fiji,FJI,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,52.3809509277344,52.3809509277344,49.0476188659668,50.476188659668,50
Fiji,FJI,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,91.4285736083984,91.9047622680664,87.6190490722656,88.5714263916016,86.3207550048828
Fiji,FJI,Government Effectiveness: Standard Error,GE.STD.ERR,0.456688791513443,0.461858510971069,0.433770954608917,0.423158824443817,0.400206208229065
Fiji,FJI,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.833207309246063,0.779773771762848,0.661915123462677,0.724108815193176,0.764339506626129
Fiji,FJI,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,4,4,4,4,4
Fiji,FJI,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,74.5283050537109,72.6415100097656,68.3962249755859,69.3396224975586,73.1132049560547
Fiji,FJI,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,61.3207550048828,58.4905662536621,55.1886787414551,56.1320762634277,56.1320762634277
Fiji,FJI,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,92.4528274536133,92.4528274536133,86.7924499511719,90.0943374633789,92.9245300292969
Fiji,FJI,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.24618773162365,0.252529382705688,0.247384041547775,0.251843899488449,0.260167717933655
Fiji,FJI,Regulatory Quality: Estimate,RQ.EST,0.0395447723567486,0.0334556773304939,-0.102151036262512,-0.00529439095407724,-0.0602172017097473
Fiji,FJI,Regulatory Quality: Number of Sources,RQ.NO.SRC,2,2,3,3,4
Fiji,FJI,Regulatory Quality: Percentile Rank,RQ.PER.RNK,57.6190490722656,57.6190490722656,48.5714302062988,51.9047622680664,50.4716987609863
Fiji,FJI,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,29.5238094329834,30,29.5238094329834,32.3809509277344,29.7169818878174
Fiji,FJI,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,73.8095245361328,73.8095245361328,65.2380981445313,70.9523773193359,66.5094375610352
Fiji,FJI,Regulatory Quality: Standard Error,RQ.STD.ERR,0.387836009263992,0.391353070735931,0.341103583574295,0.334606856107712,0.30890029668808
Fiji,FJI,Rule of Law: Estimate,RL.EST,0.17677891254425,0.422631531953812,0.195874199271202,0.298335909843445,0.321682155132294
Finland,FIN,Control of Corruption: Estimate,CC.EST,2.17132115364075,2.11400508880615,2.17063069343567,2.23821711540222,2.24697780609131
Finland,FIN,Control of Corruption: Number of Sources,CC.NO.SRC,10,10,10,10,10
Finland,FIN,Control of Corruption: Percentile Rank,CC.PER.RNK,100,98.5714263916016,99.523811340332,99.523811340332,99.5283050537109
Finland,FIN,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,95.7142868041992,95.7142868041992,95.2380981445313,96.6666641235352,96.698112487793
Finland,FIN,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,100,100,100,100,100
Finland,FIN,Control of Corruption: Standard Error,CC.STD.ERR,0.135948210954666,0.144624561071396,0.149796649813652,0.162209302186966,0.162981450557709
Finland,FIN,Government Effectiveness: Estimate,GE.EST,2.0138726234436,1.97287130355835,1.90141117572784,1.92068529129028,1.75512683391571
Finland,FIN,Government Effectiveness: Number of Sources,GE.NO.SRC,8,8,7,7,7
Finland,FIN,Government Effectiveness: Percentile Rank,GE.PER.RNK,99.523811340332,99.523811340332,98.5714263916016,98.0952377319336,96.698112487793
Finland,FIN,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,93.8095245361328,93.3333358764648,90.9523773193359,93.8095245361328,90.0943374633789
Finland,FIN,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,100,100,99.523811340332,100,100
Finland,FIN,Government Effectiveness: Standard Error,GE.STD.ERR,0.20909620821476,0.216184705495834,0.231866836547852,0.227233394980431,0.238205507397652
Finland,FIN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.891700327396393,0.835154116153717,0.981748819351196,0.963134944438934,0.891491711139679
Finland,FIN,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,9,8,7,7,7
Finland,FIN,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,77.8301849365234,75.9433975219727,80.6603775024414,83.4905624389648,79.7169799804688
Finland,FIN,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,64.1509399414063,60.8490562438965,66.9811325073242,64.6226425170898,62.2641525268555
Finland,FIN,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,91.9811325073242,92.4528274536133,95.2830200195313,95.7547149658203,95.2830200195313
Finland,FIN,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.208318024873734,0.223971575498581,0.226481333374977,0.22979348897934,0.226615026593208
Finland,FIN,Regulatory Quality: Estimate,RQ.EST,1.77911019325256,1.84047222137451,1.85089826583862,1.88712561130524,1.77915287017822
Finland,FIN,Regulatory Quality: Number of Sources,RQ.NO.SRC,8,8,7,7,7
Finland,FIN,Regulatory Quality: Percentile Rank,RQ.PER.RNK,96.1904754638672,97.6190490722656,99.0476226806641,99.0476226806641,97.1698150634766
Finland,FIN,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,90.476188659668,91.4285736083984,91.4285736083984,91.4285736083984,88.6792449951172
Finland,FIN,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,99.523811340332,100,100,100,99.5283050537109
Finland,FIN,Regulatory Quality: Standard Error,RQ.STD.ERR,0.222046479582787,0.220609843730927,0.233886927366257,0.231103107333183,0.234129175543785
Finland,FIN,Rule of Law: Estimate,RL.EST,2.0346474647522,2.01298141479492,2.0209972858429,2.01348161697388,1.95837247371674
France,FRA,Control of Corruption: Estimate,CC.EST,1.28164064884186,1.24832808971405,1.12234926223755,1.28228497505188,1.25952994823456
France,FRA,Control of Corruption: Number of Sources,CC.NO.SRC,11,11,10,10,10
France,FRA,Control of Corruption: Percentile Rank,CC.PER.RNK,87.6190490722656,88.5714263916016,83.8095245361328,89.0476226806641,85.3773574829102
France,FRA,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,81.4285736083984,80.476188659668,80,81.9047622680664,81.1320724487305
France,FRA,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,90,90,89.0476226806641,90.9523773193359,90.0943374633789
France,FRA,Control of Corruption: Standard Error,CC.STD.ERR,0.1345045119524,0.143416926264763,0.149796649813652,0.162209302186966,0.162981450557709
France,FRA,Government Effectiveness: Estimate,GE.EST,1.4197963476181,1.33828783035278,1.2046355009079,1.23061394691467,1.165806889534
France,FRA,Government Effectiveness: Number of Sources,GE.NO.SRC,8,8,7,7,7
France,FRA,Government Effectiveness: Percentile Rank,GE.PER.RNK,89.523811340332,88.0952377319336,85.7142868041992,85.2380981445313,83.0188674926758
France,FRA,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,81.9047622680664,79.523811340332,75.7142868041992,77.1428604125977,76.4150924682617
France,FRA,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,95.7142868041992,94.7619018554688,92.8571395874023,94.7619018554688,93.3962249755859
France,FRA,Government Effectiveness: Standard Error,GE.STD.ERR,0.20909620821476,0.216184705495834,0.231866836547852,0.227233394980431,0.238205507397652
France,FRA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.0137935001403093,0.271274894475937,0.280948132276535,0.32552382349968,0.334524124860764
France,FRA,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,9,8,7,7,7
France,FRA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,48.113208770752,57.0754699707031,56.1320762634277,56.6037750244141,56.1320762634277
France,FRA,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,35.3773574829102,43.8679237365723,44.3396224975586,46.2264137268066,44.3396224975586
France,FRA,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,58.0188674926758,67.9245300292969,67.9245300292969,67.9245300292969,70.2830200195313
France,FRA,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.208318024873734,0.223971575498581,0.226481333374977,0.22979348897934,0.226615026593208
France,FRA,Regulatory Quality: Estimate,RQ.EST,1.1474986076355,1.43153774738312,1.18946194648743,1.23037326335907,1.1889523267746
France,FRA,Regulatory Quality: Number of Sources,RQ.NO.SRC,8,8,7,7,7
France,FRA,Regulatory Quality: Percentile Rank,RQ.PER.RNK,83.8095245361328,90.9523773193359,85.2380981445313,85.7142868041992,85.3773574829102
France,FRA,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,75.2380981445313,82.3809509277344,74.7619018554688,76.6666641235352,75.9433975219727
France,FRA,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,90.476188659668,96.6666641235352,92.8571395874023,93.8095245361328,93.3962249755859
France,FRA,Regulatory Quality: Standard Error,RQ.STD.ERR,0.222046479582787,0.220609843730927,0.233886927366257,0.231103107333183,0.234129175543785
France,FRA,Rule of Law: Estimate,RL.EST,1.39610087871552,1.37121713161469,1.29722630977631,1.26025199890137,1.18272042274475
French Guiana,GUF,Control of Corruption: Estimate,CC.EST,0.910473167896271,0.87932950258255,0.894748389720917,0.900672316551209,0.936512172222137
French Guiana,GUF,Control of Corruption: Number of Sources,CC.NO.SRC,2,2,2,2,2
French Guiana,GUF,Control of Corruption: Percentile Rank,CC.PER.RNK,80.476188659668,79.523811340332,80.476188659668,80.476188659668,80.1886825561523
French Guiana,GUF,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,65.7142868041992,65.2380981445313,65.2380981445313,63.8095245361328,65.5660400390625
French Guiana,GUF,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,88.5714263916016,88.5714263916016,88.5714263916016,89.0476226806641,89.1509399414063
French Guiana,GUF,Control of Corruption: Standard Error,CC.STD.ERR,0.281422942876816,0.284793734550476,0.26276308298111,0.30851623415947,0.31724950671196
French Guiana,GUF,Government Effectiveness: Estimate,GE.EST,1.3523131608963,1.35116481781006,1.27344918251038,1.2239316701889,1.24233055114746
French Guiana,GUF,Government Effectiveness: Number of Sources,GE.NO.SRC,2,2,2,2,2
French Guiana,GUF,Government Effectiveness: Percentile Rank,GE.PER.RNK,88.0952377319336,88.5714263916016,86.1904754638672,84.7619018554688,86.3207550048828
French Guiana,GUF,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,76.1904754638672,76.1904754638672,73.8095245361328,70.9523773193359,72.1698150634766
French Guiana,GUF,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,98.5714263916016,98.5714263916016,97.6190490722656,97.6190490722656,97.6415100097656
French Guiana,GUF,Government Effectiveness: Standard Error,GE.STD.ERR,0.330506831407547,0.328059256076813,0.357047557830811,0.362440079450607,0.361435800790787
French Guiana,GUF,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.514202237129211,0.24384617805481,0.316747218370438,0.327672392129898,0.331466466188431
French Guiana,GUF,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,3,3,3,3,3
French Guiana,GUF,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,63.6792449951172,56.6037750244141,57.0754699707031,57.0754699707031,55.6603775024414
French Guiana,GUF,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,52.3584899902344,40.0943412780762,43.3962249755859,42.4528312683105,41.9811325073242
French Guiana,GUF,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,78.7735824584961,69.3396224975586,71.698112487793,71.698112487793,73.5849075317383
French Guiana,GUF,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.247710168361664,0.266850560903549,0.266803950071335,0.273823916912079,0.269579499959946
French Guiana,GUF,Regulatory Quality: Estimate,RQ.EST,1.29770088195801,1.30500447750092,1.17632913589478,1.16543340682983,1.0855724811554
French Guiana,GUF,Regulatory Quality: Number of Sources,RQ.NO.SRC,2,2,2,2,2
French Guiana,GUF,Regulatory Quality: Percentile Rank,RQ.PER.RNK,87.6190490722656,88.0952377319336,83.8095245361328,84.2857131958008,83.4905624389648
French Guiana,GUF,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,74.2857131958008,73.8095245361328,71.9047622680664,70.9523773193359,67.9245300292969
French Guiana,GUF,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,98.0952377319336,99.0476226806641,97.6190490722656,97.1428604125977,95.7547149658203
French Guiana,GUF,Regulatory Quality: Standard Error,RQ.STD.ERR,0.366042196750641,0.359159141778946,0.376031339168549,0.379181206226349,0.363235831260681
French Guiana,GUF,Rule of Law: Estimate,RL.EST,1.17256247997284,1.13052701950073,1.16038584709167,1.13994574546814,1.13470649719238
Gabon,GAB,Control of Corruption: Estimate,CC.EST,-0.858977615833282,-0.888111412525177,-0.887642741203308,-0.869527161121368,-1.04809939861298
Gabon,GAB,Control of Corruption: Number of Sources,CC.NO.SRC,11,12,10,8,9
Gabon,GAB,Control of Corruption: Percentile Rank,CC.PER.RNK,20.9523811340332,20,20.4761905670166,20.9523811340332,16.0377349853516
Gabon,GAB,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,11.9047622680664,11.9047622680664,11.9047622680664,11.4285717010498,7.07547187805176
Gabon,GAB,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,30,30.4761905670166,28.5714282989502,33.3333320617676,23.5849056243896
Gabon,GAB,Control of Corruption: Standard Error,CC.STD.ERR,0.150911316275597,0.156840115785599,0.166022971272469,0.199306175112724,0.171878308057785
Gabon,GAB,Government Effectiveness: Estimate,GE.EST,-0.826392531394959,-0.957518041133881,-0.993326544761658,-0.819578289985657,-0.726116597652435
Gabon,GAB,Government Effectiveness: Number of Sources,GE.NO.SRC,9,10,8,7,7
Gabon,GAB,Government Effectiveness: Percentile Rank,GE.PER.RNK,19.0476188659668,15.2380952835083,15.2380952835083,19.5238094329834,24.5283012390137
Gabon,GAB,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,10.9523811340332,9.0476188659668,7.61904764175415,10.9523811340332,12.2641506195068
Gabon,GAB,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,36.1904754638672,30.4761905670166,29.5238094329834,36.1904754638672,38.2075462341309
Gabon,GAB,Government Effectiveness: Standard Error,GE.STD.ERR,0.217765763401985,0.211285263299942,0.236631736159325,0.241575613617897,0.242750629782677
Gabon,GAB,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.257414042949677,-0.0751413851976395,-0.0658019334077835,-0.0757728293538094,0.0698951333761215
Gabon,GAB,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,6,6,5,5,6
Gabon,GAB,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,37.7358474731445,45.2830200195313,45.7547187805176,45.7547187805176,49.5283012390137
Gabon,GAB,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,24.5283012390137,27.8301887512207,28.7735843658447,29.2452831268311,34.4339637756348
Gabon,GAB,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,52.3584899902344,58.0188674926758,57.0754699707031,56.1320762634277,59.9056587219238
Gabon,GAB,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.2210383862257,0.234910249710083,0.237614139914513,0.239949867129326,0.233039766550064
Gabon,GAB,Regulatory Quality: Estimate,RQ.EST,-0.889868915081024,-0.958428800106049,-0.881805598735809,-0.821126997470856,-0.702257215976715
Gabon,GAB,Regulatory Quality: Number of Sources,RQ.NO.SRC,7,8,6,5,6
Gabon,GAB,Regulatory Quality: Percentile Rank,RQ.PER.RNK,15.7142858505249,14.2857141494751,17.1428565979004,21.9047622680664,25.4716987609863
Gabon,GAB,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,8.5714282989502,8.09523773193359,9.5238094329834,9.5238094329834,13.6792449951172
Gabon,GAB,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,31.9047622680664,29.5238094329834,34.2857131958008,36.6666679382324,40.5660362243652
Gabon,GAB,Regulatory Quality: Standard Error,RQ.STD.ERR,0.218948662281036,0.212580502033234,0.237654983997345,0.245865404605865,0.228334546089172
Gabon,GAB,Rule of Law: Estimate,RL.EST,-0.720236599445343,-0.755193710327148,-0.681152164936066,-0.705375611782074,-0.840579450130463
"Gambia, The",GMB,Control of Corruption: Estimate,CC.EST,-0.501664221286774,-0.40828874707222,-0.425882965326309,-0.382034093141556,-0.278427481651306
"Gambia, The",GMB,Control of Corruption: Number of Sources,CC.NO.SRC,12,12,11,11,12
"Gambia, The",GMB,Control of Corruption: Percentile Rank,CC.PER.RNK,37.1428565979004,39.523811340332,38.0952377319336,40.9523811340332,46.2264137268066
"Gambia, The",GMB,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,26.1904754638672,28.0952377319336,27.1428565979004,29.5238094329834,34.4339637756348
"Gambia, The",GMB,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,45.238094329834,49.523811340332,46.6666679382324,49.523811340332,52.8301887512207
"Gambia, The",GMB,Control of Corruption: Standard Error,CC.STD.ERR,0.138263136148453,0.150864362716675,0.154967412352562,0.152784928679466,0.151262044906616
"Gambia, The",GMB,Government Effectiveness: Estimate,GE.EST,-0.75130432844162,-0.765243172645569,-0.787312388420105,-0.678520202636719,-0.674558699131012
"Gambia, The",GMB,Government Effectiveness: Number of Sources,GE.NO.SRC,10,10,9,9,10
"Gambia, The",GMB,Government Effectiveness: Percentile Rank,GE.PER.RNK,22.8571434020996,23.8095245361328,20,27.1428565979004,27.3584899902344
"Gambia, The",GMB,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,13.3333330154419,13.3333330154419,11.9047622680664,12.8571424484253,14.1509437561035
